09/06/2020 02:23:32,30.19,21.00,32.19,27.12,26.81
09/06/2020 03:23:36,31.00,20.94,30.50,27.12,26.75
09/06/2020 04:23:38,31.75,20.87,32.44,27.06,26.69
09/06/2020 05:23:40,31.62,20.87,30.75,27.06,26.69
09/06/2020 06:23:42,29.62,20.87,32.38,27.06,26.69
09/06/2020 07:23:44,30.37,20.94,31.25,27.12,26.75
09/06/2020 08:23:47,31.37,21.00,30.62,27.12,26.75
09/06/2020 09:23:50,32.00,21.06,31.87,27.12,26.75
09/06/2020 10:23:51,29.62,21.12,30.31,27.12,26.75
09/06/2020 11:23:53,30.25,21.12,32.38,27.12,26.75
09/06/2020 12:23:55,31.12,21.12,30.94,27.12,26.75
